ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0009404	toxin metabolic process	12/2023	28/11533	0.0015534561985072	0.024997699327645	0.0224433540258014	AT2G38470/AT3G09270/AT2G02930/AT4G02520/AT2G47730/AT3G03190/AT2G29420/AT4G39950/AT3G56400/AT1G78380/AT1G17180/AT5G41210	12	797:d21	BP
GO:0010393	galacturonan metabolic process	29/2023	96/11533	0.00158564298743894	0.0251203741583657	0.0225534935478363	AT3G07970/AT2G36710/AT3G55140/AT2G45220/AT3G57510/AT5G06700/AT5G17420/AT1G78240/AT1G19300/AT4G13710/AT2G41850/AT3G05620/AT2G28315/AT1G23200/AT3G14310/AT4G02320/AT1G51630/AT1G53840/AT5G54690/AT4G33220/AT3G49720/AT1G05310/AT5G01360/AT3G61130/AT3G27400/AT3G62660/AT3G50760/AT1G15690/AT5G15740	29	797:d21	BP
GO:0015849	organic acid transport	25/2023	79/11533	0.001587097694107	0.0251203741583657	0.0225534935478363	AT1G15520/AT1G58030/AT5G23810/AT1G05940/AT5G57685/AT4G25760/AT1G17840/AT5G09220/AT1G54350/AT3G01550/AT2G39510/AT2G26900/AT2G40420/AT3G56200/AT5G01340/AT1G79900/AT5G49630/AT5G64290/AT5G19500/AT4G22840/AT5G40780/AT3G30390/AT1G17120/AT5G46800/AT2G42005	25	797:d21	BP
GO:0032350	regulation of hormone metabolic process	9/2023	18/11533	0.00163553530108999	0.025676574523616	0.0230528595712042	AT3G08510/AT2G45400/AT1G75500/AT5G05730/AT2G23260/AT4G37650/AT4G28720/AT1G80360/AT5G17300	9	797:d21	BP
GO:0000054	ribosomal subunit export from nucleus	7/2023	12/11533	0.00175767554556393	0.0269370752260632	0.0241845582585113	AT2G37990/AT1G13160/AT4G19210/AT3G49990/AT1G67120/AT3G55620/AT2G03820	7	797:d21	BP
GO:0033750	ribosome localization	7/2023	12/11533	0.00175767554556393	0.0269370752260632	0.0241845582585113	AT2G37990/AT1G13160/AT4G19210/AT3G49990/AT1G67120/AT3G55620/AT2G03820	7	797:d21	BP
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	7/2023	12/11533	0.00175767554556393	0.0269370752260632	0.0241845582585113	AT2G37990/AT1G13160/AT4G19210/AT3G49990/AT1G67120/AT3G55620/AT2G03820	7	797:d21	BP
GO:0044282	small molecule catabolic process	47/2023	178/11533	0.00189124650954674	0.0287558819679902	0.0258175134788519	AT2G33150/AT1G22430/AT3G10050/AT1G70580/AT5G61410/AT1G32780/AT1G64710/AT2G37040/AT2G22780/AT4G26910/AT5G18860/AT4G35220/AT4G29130/AT3G47340/AT4G26260/AT4G10500/AT4G10490/AT1G01710/AT5G07440/AT3G19270/AT5G26780/AT1G32470/AT1G79440/AT1G54350/AT3G45300/AT5G42250/AT4G16760/AT4G39950/AT3G53260/AT5G15140/AT5G57655/AT1G02400/AT1G22020/AT4G37930/AT5G24760/AT4G33010/AT5G24530/AT1G65520/AT5G53580/AT1G11860/AT1G30040/AT1G80360/AT4G08900/AT4G18010/AT2G16530/AT2G21170/AT5G36160	47	797:d21	BP
GO:0006568	tryptophan metabolic process	10/2023	22/11533	0.00224287250060388	0.0330609679287488	0.0296826919123711	AT4G35220/AT5G28237/AT1G75500/AT1G32640/AT5G05730/AT4G39950/AT4G34410/AT4G31500/AT5G48220/AT1G80360	10	797:d21	BP
GO:0006586	indolalkylamine metabolic process	10/2023	22/11533	0.00224287250060388	0.0330609679287488	0.0296826919123711	AT4G35220/AT5G28237/AT1G75500/AT1G32640/AT5G05730/AT4G39950/AT4G34410/AT4G31500/AT5G48220/AT1G80360	10	797:d21	BP
GO:0006833	water transport	10/2023	22/11533	0.00224287250060388	0.0330609679287488	0.0296826919123711	AT2G36830/AT4G00430/AT4G29130/AT5G60660/AT3G54820/AT2G37170/AT4G20140/AT5G06530/AT3G04090/AT2G17010	10	797:d21	BP
GO:0042044	fluid transport	10/2023	22/11533	0.00224287250060388	0.0330609679287488	0.0296826919123711	AT2G36830/AT4G00430/AT4G29130/AT5G60660/AT3G54820/AT2G37170/AT4G20140/AT5G06530/AT3G04090/AT2G17010	10	797:d21	BP
GO:0051273	beta-glucan metabolic process	19/2023	56/11533	0.00229729780551777	0.0336066822913243	0.0301726434265372	AT4G32410/AT4G24000/AT2G32530/AT5G06700/AT5G17420/AT5G49720/AT1G05850/AT5G60920/AT1G55850/AT3G15480/AT5G15630/AT5G64740/AT4G26690/AT5G01360/AT1G68050/AT1G30010/AT2G39770/AT2G32540/AT5G36890	19	797:d21	BP
GO:1990748	cellular detoxification	13/2023	33/11533	0.00250477043299449	0.0363662534294162	0.0326502327118474	AT1G22430/AT1G32780/AT1G64710/AT5G42250/AT1G19570/AT1G75270/AT5G24660/AT5G64120/AT2G41480/AT3G53480/AT5G24760/AT4G35000/AT1G32540	13	797:d21	BP
GO:0016101	diterpenoid metabolic process	14/2023	37/11533	0.0027022761733873	0.038941009632917	0.0349618920468883	AT5G23960/AT1G61120/AT3G25830/AT4G21200/AT3G25810/AT5G25900/AT4G32980/AT1G68320/AT4G02780/AT1G02400/AT3G26790/AT1G30040/AT5G07350/AT1G79460	14	797:d21	BP
GO:0006970	response to osmotic stress	86/2023	370/11533	0.00276589843630912	0.0395625917075031	0.0355199588662856	AT5G59820/AT1G53540/AT2G38470/AT1G56570/AT4G32410/AT5G25610/AT3G23830/AT5G46050/AT5G12020/AT1G62280/AT3G50940/AT3G23250/AT2G46500/AT1G60940/AT5G59310/AT3G12490/AT1G27730/AT5G67030/AT5G02020/AT4G39090/AT5G06760/AT4G19810/AT1G17840/AT5G24030/AT5G47910/AT5G14040/AT3G55610/AT5G49720/AT5G26742/AT1G05850/AT3G49810/AT5G60920/AT1G62660/AT5G23750/AT1G56600/AT5G04500/AT2G01830/AT5G24660/AT3G51780/AT5G59010/AT1G17870/AT4G35920/AT4G37260/AT1G70170/AT5G62520/AT1G16060/AT1G79900/AT5G27200/AT1G35910/AT1G78080/AT2G47180/AT3G56400/AT4G39730/AT5G26340/AT2G04240/AT2G21660/AT1G55180/AT1G55760/AT3G03450/AT5G01820/AT3G23490/AT5G24270/AT1G78290/AT5G37670/AT2G37770/AT2G27300/AT2G44450/AT4G10250/AT1G02820/AT5G65020/AT1G05260/AT1G53210/AT4G21440/AT4G20260/AT5G40770/AT4G33950/AT3G50310/AT2G39770/AT5G07350/AT1G15690/AT4G36020/AT1G64060/AT3G27550/AT2G45180/AT1G61340/AT5G13180	86	797:d21	BP
GO:0009651	response to salt stress	74/2023	311/11533	0.00281536861599743	0.0398474655294903	0.0357757233650798	AT5G59820/AT1G53540/AT2G38470/AT1G56570/AT4G32410/AT5G25610/AT3G23830/AT5G46050/AT5G12020/AT1G62280/AT3G50940/AT3G23250/AT2G46500/AT1G60940/AT5G59310/AT1G27730/AT5G02020/AT4G39090/AT4G19810/AT1G17840/AT5G24030/AT5G14040/AT3G55610/AT5G49720/AT5G26742/AT1G05850/AT3G49810/AT5G60920/AT1G62660/AT5G23750/AT1G56600/AT5G04500/AT5G24660/AT3G51780/AT5G59010/AT1G17870/AT4G37260/AT1G70170/AT5G62520/AT1G16060/AT5G27200/AT1G35910/AT1G78080/AT2G47180/AT4G39730/AT5G26340/AT2G04240/AT2G21660/AT1G55760/AT3G03450/AT5G01820/AT3G23490/AT5G24270/AT5G37670/AT2G37770/AT2G27300/AT2G44450/AT4G10250/AT1G02820/AT5G65020/AT1G05260/AT1G53210/AT4G20260/AT5G40770/AT4G33950/AT3G50310/AT2G39770/AT5G07350/AT1G15690/AT4G36020/AT3G27550/AT2G45180/AT1G61340/AT5G13180	74	797:d21	BP
GO:0072330	monocarboxylic acid biosynthetic process	45/2023	172/11533	0.00282708585061635	0.0398474655294903	0.0357757233650798	AT5G05580/AT2G33150/AT3G45140/AT1G19640/AT2G37040/AT1G52340/AT4G05160/AT3G23820/AT5G10160/AT1G15780/AT1G17420/AT1G79750/AT3G15850/AT5G42650/AT5G67030/AT3G12120/AT1G07380/AT5G04760/AT2G32720/AT5G45550/AT5G51830/AT3G09830/AT4G16760/AT3G26744/AT4G25800/AT4G39950/AT3G53260/AT4G31500/AT4G24670/AT1G16060/AT5G27200/AT1G76690/AT2G18950/AT3G25780/AT5G38020/AT1G55020/AT2G06050/AT5G22070/AT3G26790/AT5G40770/AT1G75000/AT4G33950/AT1G80360/AT1G19250/AT5G46290	45	797:d21	BP
GO:0009812	flavonoid metabolic process	19/2023	57/11533	0.00288927878711722	0.0404289662168359	0.0362978044422736	AT5G11260/AT4G27430/AT2G45400/AT5G48930/AT5G54160/AT1G32640/AT1G49540/AT4G10090/AT5G13930/AT4G09820/AT3G45070/AT5G07990/AT1G66370/AT2G40890/AT1G78600/AT5G24530/AT4G14090/AT3G55120/AT4G17880	19	797:d21	BP
GO:0005983	starch catabolic process	8/2023	16/11533	0.00298872463887801	0.0415196207026866	0.0372770123455667	AT5G04360/AT1G43670/AT4G09020/AT3G52180/AT1G10760/AT3G10940/AT5G64860/AT4G17090	8	797:d21	BP
GO:0009867	jasmonic acid mediated signaling pathway	23/2023	74/11533	0.00310360891107167	0.0428076343377099	0.0384334126055266	AT4G31550/AT1G19640/AT1G16310/AT1G19180/AT1G30135/AT2G46370/AT1G32640/AT1G63650/AT1G42540/AT3G51480/AT3G11180/AT1G72450/AT3G56400/AT5G05600/AT3G03450/AT1G15380/AT4G09820/AT1G74950/AT1G70700/AT5G47220/AT3G23240/AT2G40330/AT3G50660	23	797:d21	BP
GO:0000028	ribosomal small subunit assembly	7/2023	13/11533	0.00323411797089685	0.0442913602964668	0.0397655266746332	AT3G11940/AT5G09500/AT3G04770/AT1G15440/AT3G52580/AT5G64140/AT5G61170	7	797:d21	BP
GO:0009686	gibberellin biosynthetic process	10/2023	23/11533	0.00335115411907813	0.0452522979296494	0.0406282726103915	AT4G21200/AT5G25900/AT4G32980/AT1G68320/AT4G02780/AT1G02400/AT3G26790/AT1G30040/AT5G07350/AT1G79460	10	797:d21	BP
GO:0043200	response to amino acid	10/2023	23/11533	0.00335115411907813	0.0452522979296494	0.0406282726103915	AT4G35290/AT5G46050/AT2G32400/AT1G05200/AT1G42540/AT3G51480/AT2G17260/AT4G26640/AT2G29120/AT1G61340	10	797:d21	BP
GO:0045229	external encapsulating structure organization	51/2023	202/11533	0.00346126574937148	0.0464146122363634	0.0416718179036171	AT3G07970/AT5G16490/AT3G11980/AT2G36710/AT4G16120/AT5G66460/AT2G45220/AT3G07330/AT5G46330/AT3G57510/AT5G06700/AT5G17420/AT1G78240/AT1G19300/AT2G41850/AT2G39700/AT3G05620/AT5G60920/AT2G40610/AT1G23200/AT5G02010/AT4G16640/AT1G21310/AT4G39950/AT5G15630/AT1G69530/AT1G70170/AT4G31500/AT3G14310/AT4G02320/AT2G41480/AT2G18950/AT1G51630/AT1G53840/AT5G54690/AT4G26690/AT4G33220/AT3G49720/AT1G05310/AT1G70710/AT5G01360/AT3G61130/AT4G20050/AT3G28180/AT5G05690/AT1G15690/AT5G15740/AT1G30620/AT5G17310/AT3G45970/AT1G69500	51	797:d21	BP
GO:0071398	cellular response to fatty acid	24/2023	79/11533	0.00355723559103095	0.0473725650088329	0.0425318839813283	AT4G31550/AT1G19640/AT1G16310/AT1G19180/AT1G30135/AT2G46370/AT1G32640/AT1G63650/AT1G42540/AT3G51480/AT3G11180/AT1G72450/AT3G56400/AT5G05600/AT3G03450/AT1G15380/AT4G09820/AT1G74950/AT1G70700/AT5G47220/AT3G23240/AT2G40330/AT1G05010/AT3G50660	24	797:d21	BP
GO:0008202	steroid metabolic process	18/2023	54/11533	0.00368489953949364	0.0487365822654947	0.0437565215684645	AT2G36800/AT1G12740/AT5G42650/AT2G45400/AT4G15440/AT3G19270/AT4G12110/AT3G19820/AT3G07020/AT1G73340/AT1G76090/AT4G34640/AT5G36110/AT4G24220/AT1G76490/AT5G05690/AT2G26710/AT3G50660	18	797:d21	BP
GO:0030515	snoRNA binding	19/2152	23/11700	4.13690320844122e-11	2.40354076410435e-08	2.09457941395813e-08	AT2G20490/AT1G06720/AT5G08180/AT5G16750/AT3G06530/AT3G03920/AT5G27120/AT1G56110/AT5G15750/AT5G52470/AT3G21540/AT1G31660/AT1G42440/AT3G05060/AT1G63780/AT4G28200/AT4G25630/AT4G25440/AT4G05410	19	797:d21	MF
GO:0003735	structural constituent of ribosome	68/2152	174/11700	1.03227628664962e-10	2.99876261271714e-08	2.61328891514982e-08	AT5G23535/AT3G47370/AT4G27090/AT1G74050/AT5G04800/AT5G27700/AT2G40590/AT5G02960/AT3G11940/AT5G23740/AT5G09500/AT3G04770/AT2G32060/AT1G67430/AT1G36240/AT4G26230/AT2G42740/AT3G16780/AT3G05560/AT2G34480/AT3G52590/AT5G55140/AT2G09990/AT4G16720/AT3G17465/AT1G70600/AT1G43170/AT3G52580/AT5G27850/AT5G56710/AT5G48760/AT3G25520/AT3G49010/AT5G27330/AT3G49910/AT4G15000/AT4G39200/AT2G37190/AT5G64140/AT2G39390/AT2G40010/AT3G55280/AT1G07070/AT1G26910/AT1G26880/AT3G53740/AT2G36620/AT3G09630/AT5G61170/AT5G58420/AT1G58380/AT3G13580/AT4G14320/AT1G61580/AT4G31460/AT1G33140/AT4G25740/AT4G23620/AT5G59240/AT4G30800/AT5G10360/AT1G74270/AT2G31610/AT4G00100/AT1G64510/AT5G39850/AT4G21460/AT5G24510	68	797:d21	MF
GO:0004497	monooxygenase activity	49/2152	113/11700	6.71369908877888e-10	1.30021972352684e-07	1.13308395147461e-07	AT3G48520/AT5G36220/AT2G45560/AT3G14630/AT4G31940/AT1G12740/AT5G63450/AT4G37370/AT5G42650/AT4G26260/AT5G67030/AT4G15440/AT3G12900/AT3G19270/AT5G25900/AT4G12110/AT2G45970/AT2G30490/AT3G14690/AT3G26300/AT1G73340/AT3G25180/AT4G39950/AT4G36220/AT4G37340/AT4G31500/AT5G07800/AT1G48910/AT5G64250/AT5G36110/AT4G37330/AT5G06900/AT2G27690/AT5G07990/AT2G40890/AT1G31800/AT4G25650/AT5G24530/AT5G57260/AT4G28720/AT5G05260/AT5G05690/AT3G61040/AT1G64940/AT2G26710/AT3G50660/AT1G19250/AT1G70670/AT1G69500	49	797:d21	MF
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	69/2152	187/11700	1.41801469205674e-09	2.05966634021242e-07	1.79490807073498e-07	AT5G05580/AT2G45510/AT4G15110/AT3G48520/AT3G48310/AT3G48280/AT5G36220/AT2G45560/AT3G14630/AT4G31940/AT1G12740/AT1G06620/AT1G06650/AT3G15850/AT5G63450/AT4G37370/AT5G42650/AT5G67030/AT2G46660/AT4G15440/AT3G12120/AT3G12900/AT4G21200/AT4G12300/AT3G19270/AT5G25900/AT1G74110/AT4G12110/AT2G45970/AT2G30490/AT3G14690/AT3G26300/AT5G25120/AT1G73340/AT3G25180/AT4G39950/AT4G36220/AT4G37340/AT4G31500/AT5G07800/AT1G48910/AT1G02400/AT5G36110/AT4G37330/AT4G02940/AT5G06900/AT2G27690/AT5G07990/AT2G40890/AT2G45550/AT3G10230/AT3G52970/AT4G12320/AT3G56630/AT4G39490/AT1G31800/AT5G24530/AT5G57260/AT4G28720/AT5G05260/AT1G30040/AT5G05690/AT3G61040/AT1G64940/AT2G26710/AT3G50660/AT1G19250/AT1G33720/AT1G69500	69	797:d21	MF
GO:0005506	iron ion binding	61/2152	163/11700	6.78066351411445e-09	7.87913100340099e-07	6.86631400060853e-07	AT2G45510/AT4G15110/AT3G48520/AT3G48310/AT3G48280/AT5G36220/AT2G45560/AT3G14630/AT4G31940/AT1G12740/AT5G63450/AT4G37370/AT5G42650/AT4G26260/AT2G46660/AT4G15440/AT4G12300/AT3G19270/AT5G25900/AT1G74110/AT4G12110/AT2G45970/AT2G30490/AT3G14690/AT3G26300/AT5G39890/AT3G11050/AT5G25120/AT2G01890/AT1G14700/AT1G73340/AT4G19210/AT3G25180/AT4G39950/AT4G36220/AT4G37340/AT4G31500/AT5G36110/AT4G37330/AT5G06900/AT2G27690/AT5G07990/AT2G40890/AT4G15093/AT2G45550/AT3G52970/AT3G43600/AT4G12320/AT3G56630/AT4G39490/AT1G31800/AT5G57260/AT1G03055/AT5G05260/AT5G05690/AT3G61040/AT1G64940/AT2G26710/AT3G50660/AT1G33720/AT1G69500	61	797:d21	MF
GO:0020037	heme binding	63/2152	173/11700	1.31762129428235e-08	1.27589661996341e-06	1.11188744306984e-06	AT4G18260/AT2G45510/AT4G15110/AT3G48520/AT3G48310/AT3G48280/AT5G36220/AT2G45560/AT2G37130/AT3G14630/AT4G31940/AT1G12740/AT5G63450/AT4G37370/AT5G42650/AT2G46660/AT4G15440/AT4G12300/AT3G19270/AT5G25900/AT1G74110/AT1G71695/AT2G45970/AT5G53560/AT2G32720/AT2G30490/AT3G14690/AT3G26300/AT5G25120/AT1G73340/AT3G25180/AT4G39950/AT4G36220/AT4G37340/AT4G31500/AT5G64120/AT2G41480/AT5G36110/AT4G37330/AT5G06900/AT2G27690/AT5G07990/AT4G35090/AT2G40890/AT2G45550/AT3G52970/AT3G51790/AT4G12320/AT3G56630/AT4G39490/AT5G57260/AT4G21960/AT1G05260/AT4G35000/AT5G42180/AT5G05260/AT5G05690/AT3G61040/AT1G64940/AT2G26710/AT3G50660/AT1G33720/AT1G69500	63	797:d21	MF
GO:0046906	tetrapyrrole binding	65/2152	189/11700	9.75318418297441e-08	8.09514287186876e-06	7.05455878497849e-06	AT4G18260/AT2G45510/AT4G15110/AT3G48520/AT3G48310/AT3G48280/AT5G36220/AT2G45560/AT2G37130/AT1G44575/AT3G14630/AT4G31940/AT1G12740/AT5G63450/AT4G37370/AT5G42650/AT2G46660/AT4G15440/AT4G12300/AT3G19270/AT5G25900/AT1G74110/AT1G71695/AT2G45970/AT5G53560/AT2G32720/AT2G30490/AT3G14690/AT3G26300/AT5G25120/AT1G73340/AT3G25180/AT4G39950/AT4G36220/AT4G37340/AT4G31500/AT5G64120/AT2G41480/AT5G36110/AT4G37330/AT5G06900/AT2G27690/AT5G07990/AT4G35090/AT2G40890/AT2G45550/AT3G52970/AT3G51790/AT4G12320/AT3G56630/AT4G39490/AT1G76570/AT5G57260/AT4G21960/AT1G05260/AT4G35000/AT5G42180/AT5G05260/AT5G05690/AT3G61040/AT1G64940/AT2G26710/AT3G50660/AT1G33720/AT1G69500	65	797:d21	MF
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	27/2152	61/11700	2.80562461146262e-06	0.000203758487407473	0.000177566505014937	AT5G36220/AT4G31940/AT4G37370/AT3G12900/AT3G19270/AT5G25900/AT4G12110/AT2G30490/AT3G26300/AT3G25180/AT4G39950/AT4G37340/AT4G31500/AT5G07800/AT1G48910/AT5G36110/AT4G37330/AT5G06900/AT5G07990/AT2G40890/AT5G24530/AT5G57260/AT4G28720/AT5G05260/AT3G61040/AT1G64940/AT1G19250	27	797:d21	MF
GO:0005198	structural molecule activity	74/2152	244/11700	3.47168510714582e-06	0.000224116560805747	0.000195307665092063	AT5G23535/AT3G47370/AT4G27090/AT1G74050/AT5G04800/AT5G27700/AT2G40590/AT5G02960/AT3G11940/AT5G23740/AT5G09500/AT3G04770/AT2G32060/AT1G67430/AT1G36240/AT4G26230/AT2G42740/AT3G16780/AT3G05560/AT2G34480/AT3G52590/AT5G55140/AT2G09990/AT4G16720/AT3G17465/AT1G70600/AT1G43170/AT3G52580/AT5G27850/AT5G56710/AT5G48760/AT3G25520/AT3G49010/AT5G27330/AT3G49910/AT4G15000/AT4G39200/AT2G37190/AT5G64140/AT2G39390/AT2G40010/AT3G55280/AT1G07070/AT1G26910/AT1G21310/AT1G26880/AT5G62700/AT3G53740/AT5G23860/AT2G36620/AT3G09630/AT5G61170/AT5G58420/AT1G58380/AT3G13580/AT4G14320/AT1G61580/AT4G31460/AT1G33140/AT1G20693/AT1G75780/AT4G25740/AT4G23620/AT5G59240/AT4G30800/AT5G19780/AT5G10360/AT1G74270/AT2G31610/AT4G00100/AT1G64510/AT5G39850/AT4G21460/AT5G24510	74	797:d21	MF
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	48/2152	141/11700	6.17041909431437e-06	0.000358501349379665	0.000312418061512128	AT4G28570/AT1G22430/AT4G31530/AT2G34790/AT1G32780/AT1G64710/AT1G63000/AT1G52340/AT1G60730/AT1G73050/AT2G22780/AT1G17745/AT1G79750/AT1G54870/AT3G06350/AT3G61220/AT4G27250/AT2G45400/AT1G06690/AT1G12570/AT1G60710/AT1G60690/AT4G37990/AT1G11770/AT5G42250/AT1G59960/AT5G62790/AT1G75180/AT3G47520/AT1G15950/AT5G11540/AT5G01670/AT1G17650/AT4G13250/AT1G30760/AT5G24760/AT2G45550/AT5G19440/AT2G37770/AT2G33590/AT3G23410/AT2G27680/AT5G53580/AT1G76490/AT1G51410/AT1G12550/AT1G68010/AT5G40760	48	797:d21	MF
GO:0016758	hexosyltransferase activity	70/2152	237/11700	1.70742871882426e-05	0.000767484368871166	0.000668828664601922	AT1G11545/AT1G11720/AT2G36870/AT4G32410/AT2G37090/AT2G36800/AT1G22380/AT5G41460/AT2G25300/AT3G20440/AT5G53340/AT4G24000/AT3G07330/AT2G32530/AT5G17420/AT3G06510/AT4G10120/AT4G33330/AT1G19300/AT1G55740/AT1G22360/AT1G22400/AT4G01070/AT5G57500/AT1G01420/AT1G73370/AT3G18660/AT5G22740/AT3G16520/AT5G05880/AT1G56600/AT5G04500/AT3G07020/AT5G17050/AT1G55850/AT2G43840/AT5G20410/AT4G14130/AT5G65730/AT3G01180/AT5G64740/AT2G47180/AT2G23260/AT4G34131/AT4G18240/AT1G51630/AT5G20250/AT5G54690/AT3G46680/AT1G08280/AT2G15480/AT4G27480/AT2G06850/AT3G57520/AT3G61130/AT5G03760/AT4G14090/AT4G15550/AT3G11340/AT5G62220/AT3G62660/AT5G64860/AT3G28180/AT3G50760/AT2G32540/AT1G32170/AT1G05590/AT2G15490/AT3G29320/AT5G40390	70	797:d21	MF
GO:0005342	organic acid transmembrane transporter activity	30/2152	77/11700	1.82802334740855e-05	0.000767484368871166	0.000668828664601922	AT2G47800/AT3G08040/AT1G58030/AT5G23810/AT1G05940/AT1G17840/AT4G16160/AT5G09220/AT2G39130/AT3G01550/AT2G39510/AT2G26900/AT2G40420/AT3G56200/AT5G01340/AT5G15240/AT1G79900/AT5G49630/AT2G41190/AT1G47670/AT5G64290/AT4G22840/AT5G14940/AT5G40780/AT3G30390/AT1G17120/AT1G25530/AT5G46800/AT2G42005/AT3G28960	30	797:d21	MF
GO:0046943	carboxylic acid transmembrane transporter activity	30/2152	77/11700	1.82802334740855e-05	0.000767484368871166	0.000668828664601922	AT2G47800/AT3G08040/AT1G58030/AT5G23810/AT1G05940/AT1G17840/AT4G16160/AT5G09220/AT2G39130/AT3G01550/AT2G39510/AT2G26900/AT2G40420/AT3G56200/AT5G01340/AT5G15240/AT1G79900/AT5G49630/AT2G41190/AT1G47670/AT5G64290/AT4G22840/AT5G14940/AT5G40780/AT3G30390/AT1G17120/AT1G25530/AT5G46800/AT2G42005/AT3G28960	30	797:d21	MF
GO:0046527	glucosyltransferase activity	40/2152	115/11700	2.02041301208889e-05	0.000767484368871166	0.000668828664601922	AT1G11545/AT1G11720/AT2G36870/AT4G32410/AT2G36800/AT1G22380/AT4G24000/AT3G07330/AT2G32530/AT5G17420/AT4G10120/AT1G22360/AT1G22400/AT4G01070/AT1G01420/AT1G73370/AT3G16520/AT5G05880/AT3G07020/AT5G17050/AT1G55850/AT2G43840/AT4G14130/AT5G65730/AT3G01180/AT5G64740/AT2G23260/AT4G34131/AT4G18240/AT3G46680/AT2G15480/AT2G06850/AT4G14090/AT4G15550/AT3G11340/AT3G28180/AT2G32540/AT1G32170/AT1G05590/AT2G15490	40	797:d21	MF
GO:0004033	aldo-keto reductase (NADP) activity	10/2152	14/11700	2.10805228418352e-05	0.000767484368871166	0.000668828664601922	AT1G60730/AT1G54870/AT3G61220/AT1G06690/AT1G60710/AT1G60690/AT1G59960/AT5G01670/AT2G37770/AT5G53580	10	797:d21	MF
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	42/2152	123/11700	2.11355419998944e-05	0.000767484368871166	0.000668828664601922	AT1G22430/AT4G31530/AT2G34790/AT1G32780/AT1G64710/AT1G63000/AT1G52340/AT1G60730/AT2G22780/AT1G17745/AT1G79750/AT1G54870/AT3G06350/AT3G61220/AT4G27250/AT2G45400/AT1G06690/AT1G60710/AT1G60690/AT4G37990/AT5G42250/AT1G59960/AT5G62790/AT1G75180/AT3G47520/AT1G15950/AT5G01670/AT1G17650/AT4G13250/AT1G30760/AT5G24760/AT2G45550/AT5G19440/AT2G37770/AT2G33590/AT2G27680/AT5G53580/AT1G76490/AT1G51410/AT1G12550/AT1G68010/AT5G40760	42	797:d21	MF
GO:0015171	amino acid transmembrane transporter activity	23/2152	53/11700	2.24883814347702e-05	0.000768573506682439	0.000669777800007706	AT1G58030/AT5G23810/AT1G05940/AT4G16160/AT5G09220/AT2G39130/AT2G39510/AT2G40420/AT3G56200/AT5G15240/AT1G79900/AT5G49630/AT2G41190/AT1G47670/AT5G64290/AT5G14940/AT5G40780/AT3G30390/AT1G17120/AT1G25530/AT5G46800/AT2G42005/AT3G28960	23	797:d21	MF
GO:0080043	quercetin 3-O-glucosyltransferase activity	16/2152	31/11700	2.94651573254156e-05	0.000951069800337024	0.000828815244065783	AT1G22380/AT1G22360/AT1G22400/AT1G01420/AT3G16520/AT5G05880/AT5G17050/AT2G43840/AT2G23260/AT4G34131/AT3G46680/AT2G15480/AT4G14090/AT4G15550/AT3G11340/AT2G15490	16	797:d21	MF
GO:0004022	alcohol dehydrogenase (NAD+) activity	8/2152	10/11700	4.08787945074969e-05	0.00118752898044278	0.00103487895568979	AT1G22430/AT1G32780/AT1G64710/AT1G52340/AT5G42250/AT5G24760/AT5G19440/AT1G51410	8	797:d21	MF
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	8/2152	10/11700	4.08787945074969e-05	0.00118752898044278	0.00103487895568979	AT1G22430/AT1G32780/AT1G64710/AT1G52340/AT5G42250/AT5G24760/AT5G19440/AT1G51410	8	797:d21	MF
GO:0004185	serine-type carboxypeptidase activity	13/2152	23/11700	4.80077127270115e-05	0.00132821338544732	0.00115747918905727	AT3G63470/AT4G30810/AT3G12220/AT3G12203/AT1G33540/AT3G10410/AT1G11080/AT5G23210/AT1G73280/AT2G27920/AT3G45010/AT1G73300/AT2G22980	13	797:d21	MF
GO:0035251	UDP-glucosyltransferase activity	32/2152	91/11700	0.000104002005867022	0.00274659842767	0.00239353898670037	AT1G11720/AT4G32410/AT2G36800/AT1G22380/AT4G24000/AT2G32530/AT5G17420/AT4G10120/AT1G22360/AT1G22400/AT4G01070/AT1G01420/AT1G73370/AT3G16520/AT5G05880/AT3G07020/AT5G17050/AT1G55850/AT2G43840/AT3G01180/AT5G64740/AT2G23260/AT4G34131/AT4G18240/AT3G46680/AT2G15480/AT4G14090/AT4G15550/AT3G11340/AT2G32540/AT1G05590/AT2G15490	32	797:d21	MF
