gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110919518	84.8981890556077	-5.91291891794289	0.485270362473652	-12.1847930044645	3.7460323553881397e-34	2.46448111057293e-32
LOC110886312	128.354278950064	10.3259000690912	0.847495191033674	12.1840220196376	3.7816245252552696e-34	2.48353214874396e-32
LOC110925480	211.416630219121	-6.1917101110575	0.508391462015513	-12.1790206438765	4.02080956283569e-34	2.63598923249021e-32
LOC118482812	179.813305158574	10.31218988532	0.847094674925834	12.1735978168235	4.2971535117631795e-34	2.81223154824026e-32
LOC110915175	137.077347947394	10.3795048687872	0.85361586683786	12.1594563456712	5.10976057240852e-34	3.33819855615254e-32
LOC110873699	186.539835408264	1.56621000592351	0.12886680145618	12.1537121137913	5.48188554145291e-34	3.57506800276565e-32
LOC110865370	123.059785534572	-8.34415793197595	0.686712849460374	-12.1508690838287	5.6759010661867695e-34	3.6951596610719303e-32
LOC110930209	179.467451921012	2.03030085450052	0.167108511215243	12.1495957311558	5.76499500088269e-34	3.74664623026116e-32
LOC110890208	502.692768645971	1.62419037175019	0.133805030168673	12.138485150392	6.6037292154756695e-34	4.28429808409213e-32
LOC110865508	125.596811632406	-8.15413277869609	0.672909433284206	-12.1177269560615	8.50863188164852e-34	5.51059041276178e-32
LOC110934256	124.341401473902	10.2843300196337	0.84948454033266	12.1065534819579	9.75057427051945e-34	6.30402413199698e-32
LOC110919824	130.182864563455	10.3411037935789	0.854484429675665	12.1021559134835	1.02873441665261e-33	6.63959381947821e-32
LOC110923398	233.263232112725	10.220895986492	0.844586871167367	12.1016515120167	1.0350758115196799e-33	6.66902373983265e-32
LOC110922622	118.811811040368	10.2130944070648	0.844170686390468	12.0983760413836	1.07721072026002e-33	6.92857493165181e-32
LOC110868086	1172.32326125571	1.3283562519587	0.109802075475474	12.097733546534	1.0856733319742799e-33	6.97102838921531e-32
LOC110868721	132.801366223469	10.3101099029122	0.852742310577295	12.0905340042672	1.1851389459349099e-33	7.59665946954235e-32
LOC110894159	692.233279184085	3.12884244019347	0.258881354329809	12.08600923884	1.2522300094210399e-33	8.01298772182348e-32
LOC110898492	82.9100448783227	-3.89222584049244	0.322162247185868	-12.0815703096548	1.32171156237846e-33	8.44316563584904e-32
LOC110938251	136.207298814792	10.2593253170007	0.849220910412694	12.08086752364	1.3330578614881e-33	8.50113935041664e-32
LOC110897385	120.47646407478	10.2210425042984	0.846073172975479	12.0805656422753	1.33796131383115e-33	8.51789860917605e-32
LOC110877011	86.5439102780886	-7.60836931443552	0.630039754188158	-12.0760146702796	1.41409082853785e-33	8.98727946952223e-32
LOC110916724	237.563962402822	-6.11340912105426	0.506280397178383	-12.0751448310574	1.42912403077992e-33	9.06742863868058e-32
LOC110899015	91.7132962528189	-6.35669075110835	0.527197658435071	-12.0575094547603	1.77056380010196e-33	1.1214769085112802e-31
LOC110922216	104.592398694693	3.05709035512	0.253660027538886	12.0519199843237	1.89484113466618e-33	1.1981669431603701e-31
LOC110903978	684.708932823234	-1.71725633257271	0.142529255238535	-12.0484480866664	1.9763590501992797e-33	1.24550546608013e-31
LOC110922208	116.852761294482	10.1928925212996	0.845987244125981	12.0485179795238	1.97468415059124e-33	1.24550546608013e-31
LOC110930408	120.534517470612	-6.4877713861263	0.538495993751896	-12.0479473596891	1.9883997161739e-33	1.2509874785756999e-31
LOC110899374	134.954970264468	10.3723348980178	0.861386310986985	12.0414438512879	2.15156542108331e-33	1.3513708049133e-31
LOC110923122	75.1419083676945	-7.18004530701941	0.596868734597795	-12.0295215527711	2.4859718401650002e-33	1.55879179002909e-31
LOC110872376	100.66177015821	2.7414101261754	0.228096207522065	12.01865719714	2.83541726676026e-33	1.77493327698836e-31
LOC110937181	114.593735961686	10.1557593104772	0.845413567382867	12.0127706749683	3.0447025637886097e-33	1.9027611982114e-31
LOC110864533	271.943321692427	2.46886051799592	0.205541780014072	12.0114777532183	3.09268654397002e-33	1.92952713478289e-31
LOC110889678	523.810182372274	-1.97702347290325	0.164613288222831	-12.0101086263888	3.14431766271291e-33	1.9584756636604902e-31
LOC110872847	588.121963581915	-8.29017445224945	0.6903852819891	-12.0080405369655	3.2239349528182496e-33	2.00473058179067e-31
LOC110869618	226.958782960657	4.95805629619727	0.412918355536433	12.0073526151583	3.25085983664064e-33	2.0181208478408903e-31
LOC110924821	115.975712301082	10.1502565200742	0.84562377179795	12.0032771766727	3.41501321673664e-33	2.1165166350218403e-31
LOC110915194	157.085390398737	10.1353522136906	0.844967182049846	11.9949655193741	3.7757435588658e-33	2.33621792367905e-31
LOC110929773	113.335183152532	10.150551318108	0.846586476244059	11.9899757472404	4.01022564014112e-33	2.47720769988519e-31
LOC110925650	418.831699243728	1.88390622555257	0.157200607266363	11.9840900001133	4.30546245509844e-33	2.6552006844177103e-31
LOC110937168	116.606608368648	10.1849736067924	0.850411519588515	11.9765235679316	4.71691883505233e-33	2.9041634814366604e-31
LOC118491218	187.692126059182	-7.19533514566986	0.600806994912746	-11.9761174663335	4.7400744945488395e-33	2.91362805630446e-31
LOC110928432	1274.63041010749	-1.32535992227804	0.110688399489588	-11.973792451509	4.87483539099159e-33	2.9915506233832604e-31
LOC110912728	74.0750963208434	-7.1595219990634	0.598538592240183	-11.9616714642695	5.6414786162079395e-33	3.4563520543228804e-31
LOC110919483	1164.16030450104	-1.80615085760496	0.151045861992602	-11.9576321640207	5.9226737870189795e-33	3.62270213305994e-31
LOC110937457	364.330958389783	-1.07455104272141	0.0899060912574979	-11.9519270351084	6.343700850949189e-33	3.87390045113266e-31
