ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0009941	chloroplast envelope	188/3823	479/12953	2.15729177363512e-06	6.25614614354184e-05	5.92481089983999e-05	AT3G08920/AT2G44640/AT4G00370/AT4G01150/AT5G45390/AT4G33010/AT4G25650/AT5G04590/AT5G58070/AT5G42270/AT1G09340/AT5G16150/AT1G55480/AT2G17695/AT5G16010/AT2G37220/AT3G32930/AT3G27830/AT3G27820/AT2G25140/AT2G39730/AT3G55800/AT5G05580/AT1G67700/AT5G18660/AT3G26570/AT1G26910/AT3G52230/AT5G58330/AT4G13010/AT2G40550/AT3G04790/AT3G25410/AT5G20720/AT1G74470/AT3G47470/AT5G17670/AT2G36830/AT3G45140/AT3G11560/AT2G26900/AT4G32400/AT5G20410/AT1G15690/AT5G13510/AT5G49910/AT5G09810/AT5G51070/AT5G26820/AT2G28000/AT1G03630/AT5G38520/AT5G25900/AT1G74310/AT3G16240/AT1G52080/AT3G53130/AT5G35170/AT3G52420/AT5G13630/AT2G38040/AT5G26742/AT4G20360/AT3G16950/AT3G15360/AT1G80030/AT5G64290/AT5G06220/AT4G02530/AT5G20140/AT5G16710/AT2G21340/AT5G38430/AT4G36530/AT1G17220/AT1G67090/AT3G19720/AT5G23890/AT3G56160/AT5G35630/AT1G69390/AT3G25690/AT2G39290/AT3G54890/AT1G10760/AT5G67500/AT2G21385/AT1G67080/AT2G01320/AT5G67030/AT1G19870/AT5G53170/AT1G08570/AT3G11945/AT3G52960/AT2G36835/AT4G32260/AT3G10420/AT5G12860/AT5G55220/AT1G31410/AT5G46290/AT1G54520/AT5G64940/AT5G14910/AT5G50250/AT5G22830/AT1G32990/AT2G38140/AT3G44160/AT2G33450/AT3G23400/AT5G19760/AT5G38660/AT2G35800/AT2G21330/AT4G37000/AT1G52510/AT2G01980/AT4G39970/AT1G11860/AT5G63570/AT1G64520/AT3G55250/AT1G23740/AT1G19100/AT5G33320/AT5G14740/AT4G18570/AT1G42970/AT2G40690/AT4G14210/AT3G19490/AT5G35970/AT2G40300/AT1G65260/AT5G58260/AT2G15290/AT1G16080/AT4G15440/AT3G47520/AT4G04640/AT4G39080/AT1G12900/AT2G30950/AT2G34590/AT5G23120/AT1G33265/AT3G01500/AT1G32080/AT1G32060/AT4G23430/AT2G24820/AT1G60690/AT5G04140/AT5G24690/AT5G19220/AT5G18570/AT2G25080/AT5G17630/AT1G03130/AT1G64680/AT1G63770/AT1G62750/AT1G04420/AT3G61870/AT3G58610/AT1G03680/AT4G33650/AT5G42650/AT5G17170/AT1G35680/AT3G63410/AT2G47730/AT1G29390/AT5G17710/AT2G04350/AT1G07120/AT1G06680/AT5G58870/AT5G17520/AT1G06690/AT4G38510/AT3G08640/AT1G74640/AT5G03900/AT2G21280/AT4G27030	188	869:cold	CC
GO:0099503	secretory vesicle	51/3823	100/12953	4.98935799508697e-06	0.000132633766702729	0.000125609275841225	AT4G16260/AT2G38540/AT2G28100/AT3G07470/AT1G27950/AT4G14100/AT3G08030/AT5G55730/AT3G15480/AT1G09750/AT3G26720/AT1G21680/AT5G67360/AT1G47128/AT5G13980/AT3G12500/AT3G22060/AT5G48490/AT5G48540/AT5G06860/AT5G64120/AT3G10740/AT1G17100/AT5G34850/AT5G60360/AT3G11780/AT5G08370/AT4G27520/AT4G29260/AT1G76160/AT2G04780/AT1G55265/AT1G03220/AT2G01210/AT1G17860/AT1G21750/AT5G40370/AT5G43060/AT3G45970/AT1G73260/AT1G78850/AT2G45470/AT4G35220/AT2G29960/AT3G16850/AT5G57655/AT5G48485/AT4G19810/AT1G07080/AT4G39730/AT2G04690	51	869:cold	CC
GO:0031226	intrinsic component of plasma membrane	73/3823	158/12953	6.14090286536863e-06	0.000150688308773276	0.000142707621243789	AT4G16260/AT1G64060/AT4G10770/AT1G32860/AT5G60920/AT5G48450/AT1G27950/AT3G26570/AT2G01630/AT1G21880/AT2G38290/AT5G13550/AT3G55430/AT3G07390/AT4G26690/AT5G55730/AT3G20600/AT5G50790/AT2G31050/AT5G20870/AT3G27200/AT1G71890/AT2G19440/AT5G15350/AT5G15630/AT5G23660/AT3G15990/AT3G63380/AT4G16120/AT5G64740/AT3G51895/AT2G05790/AT4G34480/AT3G02600/AT4G27520/AT1G28230/AT3G14770/AT5G64080/AT3G54200/AT3G46550/AT4G37640/AT2G04780/AT5G53190/AT4G12420/AT2G37330/AT5G55630/AT4G10850/AT5G24318/AT2G27500/AT4G20260/AT4G28365/AT3G11660/AT1G23090/AT4G26590/AT4G13510/AT4G17180/AT1G61900/AT1G22150/AT4G28100/AT1G10550/AT4G35100/AT2G45470/AT2G17120/AT3G13560/AT2G26600/AT4G12730/AT4G26830/AT1G64640/AT1G21460/AT5G26330/AT5G57110/AT5G10180/AT5G42720	73	869:cold	CC
GO:0031225	anchored component of membrane	66/3823	141/12953	9.89038293618149e-06	0.000225359439760135	0.00021342405283339	AT4G16260/AT1G20030/AT5G04885/AT1G32860/AT5G60920/AT5G48450/AT1G27950/AT2G01630/AT1G21880/AT3G55430/AT4G16640/AT3G07390/AT4G26690/AT5G55730/AT3G20600/AT2G31050/AT5G20870/AT5G04310/AT3G27200/AT4G38660/AT4G14746/AT2G19440/AT5G15350/AT5G15630/AT3G13520/AT1G18650/AT2G48140/AT4G16120/AT2G05790/AT4G34480/AT5G56170/AT2G48130/AT4G27520/AT5G64080/AT3G54200/AT3G46550/AT2G04780/AT1G59970/AT4G12420/AT4G36010/AT5G03170/AT5G24318/AT2G28410/AT2G27500/AT4G20260/AT1G70985/AT4G28365/AT3G11660/AT4G17180/AT1G61900/AT4G28100/AT1G24140/AT5G36260/AT4G35100/AT2G45470/AT2G17120/AT3G13560/AT2G26600/AT4G12730/AT4G26830/AT1G64640/AT5G26330/AT2G44290/AT1G29980/AT1G21090/AT5G42720	66	869:cold	CC
GO:0046658	anchored component of plasma membrane	45/3823	89/12953	2.34215989371872e-05	0.000498099337397515	0.000471719220699841	AT4G16260/AT1G32860/AT5G60920/AT5G48450/AT1G27950/AT2G01630/AT1G21880/AT3G55430/AT3G07390/AT4G26690/AT5G55730/AT3G20600/AT2G31050/AT5G20870/AT3G27200/AT2G19440/AT5G15350/AT5G15630/AT4G16120/AT2G05790/AT4G34480/AT4G27520/AT5G64080/AT3G54200/AT3G46550/AT2G04780/AT4G12420/AT5G24318/AT2G27500/AT4G20260/AT4G28365/AT3G11660/AT4G17180/AT1G61900/AT4G28100/AT4G35100/AT2G45470/AT2G17120/AT3G13560/AT2G26600/AT4G12730/AT4G26830/AT1G64640/AT5G26330/AT5G42720	45	869:cold	CC
GO:0042170	plastid membrane	151/3823	387/12953	3.043045848178e-05	0.000606707265980489	0.000574575104228346	AT4G00370/AT4G01150/AT5G53560/AT2G35490/AT5G45390/AT3G61470/AT5G59400/AT3G51820/AT1G60000/AT5G42270/AT3G46610/AT1G55480/AT2G37220/AT3G53470/AT3G27925/AT3G27830/AT3G50820/AT2G39470/AT2G39730/AT4G28660/AT3G26580/AT1G14345/AT1G68590/AT3G52230/AT4G13010/AT3G04790/AT4G04850/AT5G08050/AT1G79040/AT5G20720/AT1G15980/AT1G74470/AT3G47470/AT3G45140/AT5G20410/AT2G05620/AT5G44650/AT1G03630/AT3G49720/AT1G45474/AT5G25900/AT3G16250/AT1G52080/AT5G35170/AT2G30570/AT3G52420/AT5G13630/AT4G20360/AT5G02160/AT3G15360/AT1G80030/AT2G26340/AT4G02530/AT5G20140/AT1G67090/AT2G28800/AT3G20660/AT4G14690/AT3G19720/AT5G23890/AT5G07020/AT2G34860/AT5G12130/AT5G35630/AT1G69390/AT1G70760/AT3G25690/AT5G05740/AT3G54890/AT1G67080/AT2G23670/AT2G36145/AT1G08570/AT4G09350/AT4G32260/AT5G47110/AT1G54520/AT2G21970/AT5G14910/AT5G50250/AT3G56010/AT3G44160/AT2G27290/AT3G23400/AT5G38660/AT3G55250/AT5G33320/AT5G14740/AT4G18570/AT1G42970/AT5G65520/AT3G51510/AT1G65260/AT5G58260/AT2G15290/AT2G26500/AT3G26740/AT3G47520/AT5G23060/AT4G04640/AT2G30950/AT5G23120/AT1G71480/AT4G23890/AT1G67740/AT1G64150/AT5G11450/AT2G42975/AT5G36120/AT1G33265/AT3G01500/AT1G32080/AT1G32060/AT2G45180/AT5G02120/AT1G44575/AT5G42080/AT1G64770/AT4G23430/AT5G24690/AT1G50020/AT5G18570/AT2G25080/AT1G03130/AT3G22840/AT4G17600/AT5G43750/AT3G61870/AT5G42650/AT5G17170/AT3G63410/AT1G29390/AT2G45150/AT3G07700/AT1G07120/AT1G06680/AT4G28025/AT2G18710/AT5G17520/AT1G06690/AT1G75690/AT1G77490/AT3G55330/AT1G74640/AT3G01440/AT5G55710/AT5G13410/AT4G39730/AT1G72640/AT2G17972/AT4G27030	151	869:cold	CC
GO:0009505	plant-type cell wall	91/3823	231/12953	0.000752931300096211	0.014128534395923	0.0133802652091401	AT1G73590/AT2G30490/AT2G39700/AT2G38540/AT5G20950/AT5G60920/AT2G39730/AT5G05340/AT1G13440/AT1G27950/AT5G62890/AT1G68560/AT5G51550/AT1G18140/AT5G19780/AT5G34940/AT5G42180/AT5G09810/AT3G05910/AT1G16130/AT4G15800/AT5G66760/AT5G14040/AT5G07350/AT3G16240/AT3G13750/AT5G03340/AT1G02640/AT5G02500/AT2G38080/AT5G09590/AT5G06860/AT5G64570/AT5G64120/AT5G11420/AT2G16430/AT1G45000/AT1G51630/AT2G22420/AT2G41480/AT5G08370/AT5G10560/AT5G26670/AT4G29010/AT3G24480/AT5G22070/AT2G37620/AT1G70370/AT5G67500/AT5G59845/AT1G53240/AT3G06860/AT5G49360/AT4G12420/AT3G57030/AT5G62700/AT5G56000/AT1G64670/AT3G12580/AT2G44450/AT2G01210/AT5G23870/AT5G52640/AT3G52500/AT5G19760/AT4G20140/AT5G60020/AT4G33420/AT5G15490/AT5G57620/AT3G62020/AT4G36360/AT1G28110/AT1G71695/AT4G08950/AT1G07890/AT5G64260/AT1G69530/AT4G16563/AT1G05260/AT4G14960/AT3G45970/AT1G27450/AT4G19420/AT3G58610/AT1G78060/AT2G46710/AT5G17770/AT4G21960/AT1G02500/AT1G02930	91	869:cold	CC
GO:0009611	response to wounding	8/54	157/11210	7.46002589686349e-07	0.0002514028727243	0.000212807054531579	AT1G32640/AT1G76650/AT2G32800/AT1G72520/AT1G20510/AT1G73080/AT1G17840/AT1G61340	8	869:drought	BP
GO:0009753	response to jasmonic acid	6/54	134/11210	4.20604053085867e-05	0.00513484938496735	0.00434653813314431	AT1G32640/AT2G32800/AT1G20510/AT5G67300/AT1G73080/AT1G61340	6	869:drought	BP
GO:0070542	response to fatty acid	6/54	136/11210	4.5710825385466e-05	0.00513484938496735	0.00434653813314431	AT1G32640/AT2G32800/AT1G20510/AT5G67300/AT1G73080/AT1G61340	6	869:drought	BP
GO:0001101	response to acid chemical	7/54	273/11210	0.000312966716949689	0.0238578448533908	0.0201951458855814	AT1G32640/AT3G46620/AT3G05500/AT5G67300/AT3G12630/AT1G61340/AT2G17840	7	869:drought	BP
GO:0071456	cellular response to hypoxia	5/54	135/11210	0.000463277892183921	0.0238578448533908	0.0201951458855814	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0036294	cellular response to decreased oxygen levels	5/54	137/11210	0.000495563542948769	0.0238578448533908	0.0201951458855814	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0071453	cellular response to oxygen levels	5/54	137/11210	0.000495563542948769	0.0238578448533908	0.0201951458855814	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0009617	response to bacterium	7/54	309/11210	0.000658126959751929	0.0259206215759327	0.021941241440193	AT2G32800/AT1G72520/AT1G20510/AT5G66850/AT5G03760/AT5G67300/AT1G61340	7	869:drought	BP
GO:0001666	response to hypoxia	5/54	154/11210	0.000843052769279572	0.0259206215759327	0.021941241440193	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0036293	response to decreased oxygen levels	5/54	156/11210	0.000893488634882783	0.0259206215759327	0.021941241440193	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0070482	response to oxygen levels	5/54	157/11210	0.000919535068515241	0.0259206215759327	0.021941241440193	AT1G76650/AT5G54490/AT1G61340/AT1G25550/AT3G60520	5	869:drought	BP
GO:0006521	regulation of cellular amino acid metabolic process	2/54	10/11210	0.000999905283344587	0.0259206215759327	0.021941241440193	AT1G32640/AT4G34410	2	869:drought	BP
GO:0033238	regulation of cellular amine metabolic process	2/54	10/11210	0.000999905283344587	0.0259206215759327	0.021941241440193	AT1G32640/AT4G34410	2	869:drought	BP
GO:0009414	response to water deprivation	6/54	247/11210	0.00114764147123908	0.0262558019646531	0.0222249643367827	AT1G32640/AT3G46620/AT3G05500/AT5G67300/AT3G12630/AT2G17840	6	869:drought	BP
GO:0009737	response to abscisic acid	7/54	343/11210	0.00121370826715267	0.0262558019646531	0.0222249643367827	AT1G32640/AT3G46620/AT5G67300/AT1G17840/AT1G61340/AT2G17840/AT3G28210	7	869:drought	BP
GO:0009415	response to water	6/54	251/11210	0.00124656626538412	0.0262558019646531	0.0222249643367827	AT1G32640/AT3G46620/AT3G05500/AT5G67300/AT3G12630/AT2G17840	6	869:drought	BP
GO:0097305	response to alcohol	7/54	349/11210	0.00134176581934576	0.0265985341835012	0.0225150796930465	AT1G32640/AT3G46620/AT5G67300/AT1G17840/AT1G61340/AT2G17840/AT3G28210	7	869:drought	BP
GO:0002221	pattern recognition receptor signaling pathway	2/54	13/11210	0.00171718300526865	0.0321494818208631	0.0272138359314505	AT5G66850/AT5G03320	2	869:drought	BP
GO:0014070	response to organic cyclic compound	5/54	191/11210	0.0021911972948922	0.0387106492629257	0.0327677212252159	AT1G32640/AT2G32800/AT5G67300/AT1G61340/AT4G08950	5	869:drought	BP
GO:0051865	protein autoubiquitination	2/54	15/11210	0.00229736790877897	0.0387106492629257	0.0327677212252159	AT3G46620/AT3G12630	2	869:drought	BP
GO:0002213	defense response to insect	2/54	17/11210	0.00295733950536699	0.0474582577766035	0.0401723812508498	AT1G32640/AT1G02660	2	869:drought	BP
GO:0002682	regulation of immune system process	4/54	129/11210	0.00339372589300986	0.0497254619975793	0.0420915202290926	AT1G32640/AT5G66850/AT5G03320/AT5G67300	4	869:drought	BP
GO:0050776	regulation of immune response	4/54	129/11210	0.00339372589300986	0.0497254619975793	0.0420915202290926	AT1G32640/AT5G66850/AT5G03320/AT5G67300	4	869:drought	BP
GO:0009611	response to wounding	72/2637	157/11210	5.44788269245507e-10	1.10592018656838e-06	1.0115857967885e-06	AT5G47240/AT4G01370/AT1G32640/AT2G46370/AT5G13220/AT4G20140/AT1G76650/AT3G48520/AT5G47910/AT3G45640/AT5G48150/AT3G25230/AT1G04220/AT4G16740/AT3G53260/AT1G05630/AT3G11480/AT5G13930/AT5G50200/AT1G51680/AT1G80840/AT3G12500/AT1G72520/AT1G73080/AT5G46050/AT5G42650/AT4G32551/AT3G14840/AT1G55020/AT1G19180/AT1G01720/AT1G51760/AT3G17860/AT1G20510/AT5G10510/AT5G67480/AT1G70700/AT4G26640/AT4G17980/AT4G24220/AT2G37040/AT2G30020/AT2G02220/AT2G32800/AT3G51480/AT4G34710/AT1G19640/AT1G05200/AT4G35770/AT4G16760/AT1G17840/AT1G61340/AT1G01470/AT1G01140/AT2G24210/AT3G54420/AT2G20340/AT3G13790/AT3G45140/AT5G18860/AT3G61060/AT1G73500/AT2G27690/AT5G43580/AT4G37760/AT1G30135/AT3G51420/AT4G21440/AT1G78080/AT1G61120/AT2G28900/AT5G03280	72	869:heat	BP
GO:0009266	response to temperature stimulus	146/2637	406/11210	6.19334917521306e-09	4.63263448237945e-06	4.23747328333801e-06	AT3G22830/AT2G46240/AT4G01370/AT3G08920/AT5G65940/AT4G10250/AT3G16770/AT4G23100/AT5G47230/AT1G05850/AT4G25470/AT1G79440/AT1G53540/AT2G37220/AT2G25140/AT5G15450/AT3G55280/AT3G55580/AT2G40140/AT3G55990/AT3G23250/AT1G69270/AT4G27670/AT1G23740/AT1G20440/AT5G02810/AT5G05580/AT1G68090/AT5G11790/AT5G47910/AT3G45640/AT3G25230/AT5G56040/AT5G20720/AT2G28840/AT2G18950/AT3G06010/AT2G39730/AT2G18880/AT2G40340/AT5G10010/AT4G38580/AT4G20260/AT1G66080/AT1G74310/AT5G06290/AT1G15520/AT3G50330/AT5G03720/AT1G58340/AT2G31180/AT3G54560/AT2G38470/AT3G12580/AT4G34150/AT5G20250/AT4G29810/AT1G22770/AT4G02450/AT2G19540/AT1G56070/AT1G16670/AT3G11670/AT2G03440/AT3G24520/AT1G54050/AT4G35090/AT1G56600/AT1G79930/AT5G67030/AT5G37670/AT4G20380/AT1G77000/AT3G08970/AT5G60410/AT5G40010/AT5G56000/AT1G79350/AT2G26150/AT1G49480/AT5G42020/AT5G52640/AT4G35790/AT2G33590/AT1G55490/AT5G38480/AT5G42900/AT4G26840/AT5G65020/AT4G34710/AT1G01120/AT5G02500/AT5G67590/AT5G61030/AT4G31420/AT1G05200/AT2G32120/AT1G18740/AT3G52150/AT5G01820/AT1G15950/AT2G46210/AT5G07350/AT3G22330/AT1G01140/AT4G19020/AT2G16500/AT2G21060/AT4G36020/AT1G05260/AT4G38840/AT2G21320/AT3G03050/AT3G48750/AT5G58770/AT2G18790/AT3G01500/AT5G65050/AT5G59010/AT3G23830/AT1G16970/AT3G24500/AT1G10930/AT4G30200/AT5G12020/AT2G05100/AT5G54470/AT5G54590/AT3G23000/AT2G26640/AT5G22060/AT1G47490/AT2G25790/AT5G45710/AT3G12490/AT4G22260/AT4G21320/AT1G78080/AT5G49910/AT3G61580/AT3G26744/AT4G26850/AT4G02330/AT2G28900/AT5G03280/AT3G06510	146	869:heat	BP
GO:0071456	cellular response to hypoxia	62/2637	135/11210	7.96230386067202e-09	4.63263448237945e-06	4.23747328333801e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT5G20250/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470	62	869:heat	BP
GO:0001666	response to hypoxia	68/2637	154/11210	1.12954120328828e-08	4.63263448237945e-06	4.23747328333801e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT1G72330/AT5G20250/AT4G32551/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT4G20380/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT3G20770/AT5G03730/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470/AT3G01090	68	869:heat	BP
GO:0009617	response to bacterium	116/2637	309/11210	1.53307314520258e-08	4.63263448237945e-06	4.23747328333801e-06	AT1G19670/AT1G02860/AT4G11850/AT2G46370/AT5G44070/AT1G31770/AT2G05940/AT2G41560/AT3G01300/AT4G23100/AT4G23160/AT5G46330/AT4G37990/AT3G25070/AT1G65930/AT3G50930/AT2G40000/AT2G41430/AT5G58430/AT4G23130/AT3G08510/AT5G24660/AT4G25030/AT3G45640/AT5G48380/AT3G22600/AT3G05200/AT5G66210/AT4G20260/AT2G37630/AT3G17980/AT1G13960/AT3G01280/AT5G14930/AT4G31500/AT4G00990/AT1G80840/AT1G72520/AT3G14460/AT5G55830/AT3G09830/AT3G25180/AT3G54560/AT2G38470/AT5G46050/AT4G31750/AT3G12580/AT3G14130/AT4G32551/AT5G10030/AT1G16670/AT1G55020/AT4G23810/AT1G19180/AT2G03440/AT3G14310/AT2G01830/AT1G20510/AT1G70260/AT5G65710/AT5G67385/AT1G59820/AT2G33550/AT5G53120/AT5G49520/AT4G29050/AT1G08060/AT2G45220/AT4G11220/AT2G23150/AT5G03760/AT3G11340/AT2G27080/AT3G56400/AT2G40750/AT5G52640/AT1G53570/AT3G23820/AT2G32800/AT3G51480/AT5G40770/AT1G19250/AT5G15080/AT2G17520/AT5G02500/AT3G20770/AT4G26090/AT5G06740/AT5G62570/AT1G31280/AT5G24530/AT5G36890/AT1G61340/AT3G28450/AT4G05200/AT1G73805/AT3G54420/AT4G39950/AT4G03550/AT5G13160/AT3G45140/AT5G24400/AT4G33430/AT5G10530/AT5G47220/AT1G01580/AT2G33830/AT4G39090/AT4G33300/AT2G23810/AT2G41370/AT4G08920/AT2G25110/AT4G26850/AT1G61120/AT5G03280	116	869:heat	BP
GO:0036294	cellular response to decreased oxygen levels	62/2637	137/11210	1.59746016633774e-08	4.63263448237945e-06	4.23747328333801e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT5G20250/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470	62	869:heat	BP
GO:0071453	cellular response to oxygen levels	62/2637	137/11210	1.59746016633774e-08	4.63263448237945e-06	4.23747328333801e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT5G20250/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470	62	869:heat	BP
GO:0036293	response to decreased oxygen levels	68/2637	156/11210	2.13123014616929e-08	5.40799649590459e-06	4.94669733926663e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT1G72330/AT5G20250/AT4G32551/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT4G20380/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT3G20770/AT5G03730/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470/AT3G01090	68	869:heat	BP
GO:0070482	response to oxygen levels	68/2637	157/11210	2.90595287280608e-08	6.55453814644038e-06	5.99543961126307e-06	AT2G47520/AT4G10250/AT4G26270/AT2G40000/AT2G40140/AT2G41430/AT1G76650/AT1G76640/AT1G13260/AT5G47910/AT3G07350/AT4G27450/AT3G10020/AT5G20150/AT2G26560/AT1G68620/AT1G66080/AT1G74310/AT1G72360/AT1G09070/AT4G24570/AT1G10140/AT4G34150/AT1G53840/AT1G72330/AT5G20250/AT4G32551/AT3G43190/AT5G35735/AT3G10040/AT3G13310/AT1G01720/AT1G54050/AT3G49780/AT5G37670/AT4G20380/AT1G26800/AT2G26150/AT5G15120/AT3G56400/AT3G03280/AT5G19120/AT2G33590/AT1G19250/AT4G32480/AT3G20770/AT5G03730/AT1G25550/AT1G19530/AT5G24530/AT5G62520/AT1G14540/AT1G61340/AT5G03380/AT4G10265/AT5G13190/AT5G41080/AT4G30380/AT3G24500/AT5G12020/AT5G54470/AT1G73500/AT5G45630/AT3G24715/AT3G22550/AT3G60520/AT4G38470/AT3G01090	68	869:heat	BP
GO:0009620	response to fungus	86/2637	217/11210	7.02079288754365e-08	1.42522095617136e-05	1.30365038459232e-05	AT1G19670/AT5G52020/AT2G46240/AT4G01370/AT3G16030/AT4G23100/AT2G34930/AT3G11180/AT2G40140/AT2G36490/AT5G58430/AT1G20440/AT2G30230/AT5G47910/AT3G06490/AT4G34410/AT3G51550/AT3G24800/AT3G22600/AT3G19260/AT5G10520/AT2G37630/AT1G13960/AT4G31500/AT1G51680/AT1G80840/AT3G12500/AT3G25180/AT2G38470/AT3G05710/AT5G05600/AT1G49430/AT5G42650/AT2G01340/AT4G32551/AT5G08370/AT3G25780/AT3G11820/AT1G22810/AT3G14310/AT4G15760/AT3G51430/AT1G70260/AT1G60010/AT1G59820/AT1G59970/AT1G27950/AT2G37130/AT1G64670/AT2G45220/AT2G30020/AT5G05700/AT3G56400/AT2G40750/AT3G03280/AT1G53570/AT3G23820/AT5G67620/AT1G19250/AT5G38280/AT5G02500/AT5G66900/AT4G20970/AT4G16760/AT5G24530/AT1G01470/AT3G61670/AT3G28450/AT4G19230/AT1G24140/AT1G28190/AT3G13790/AT3G25830/AT4G03550/AT3G45140/AT4G33430/AT4G19040/AT1G73500/AT5G43580/AT5G64120/AT1G05010/AT5G58600/AT2G25110/AT4G02330/AT5G03280/AT5G61890	86	869:heat	BP
