gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110938039	134.482424459413	2.34563873328153	0.431578050550522	5.43502787106394	5.47878680040878e-08	9.67933729327057e-06
LOC110864195	9.98285749024345	1.15467885245864	0.212481065646508	5.4342670437262	5.50221275904571e-08	9.68168473192083e-06
LOC110927150	117.132806134475	1.05243977197653	0.193743561842739	5.43212771545301	5.56860431213272e-08	9.75931317327133e-06
LOC110922925	208.06461251224	1.10632491805099	0.203836605468441	5.42750854542797	5.71461316985586e-08	9.97530125195477e-06
LOC110928623	19.0396599051787	1.28720331348873	0.237383732038331	5.42245798579357	5.87850341188473e-08	1.01004215093458e-05
LOC110879213	119.959787609883	1.59303364927178	0.293716698181404	5.42370814848224	5.83751661618921e-08	1.01004215093458e-05
LOC110923045	26.2437092632306	1.38773540489087	0.255909769219495	5.42275275040634	5.86881445432557e-08	1.01004215093458e-05
LOC110890395	313.918753074934	1.19001467298928	0.219874981874579	5.41223318289156	6.2243560242614e-08	1.05927737952007e-05
LOC110898529	229.758648510244	1.40492834031564	0.259597216844735	5.41195455556802	6.23405120867616e-08	1.05927737952007e-05
LOC110934702	8.99018473554252	-2.4177934848008	0.446880451692294	-5.4103809545592	6.28908188062882e-08	1.06091320899108e-05
LOC110922334	1032.36393458493	1.14485024376614	0.212024792868638	5.39960552856403	6.67875883874241e-08	1.11827801726527e-05
LOC110940041	124.814449982233	1.4404230605273	0.267368678005695	5.38740390711219	7.14826710852013e-08	1.18186481167057e-05
LOC110867855	11.5955218698143	1.57009427377676	0.292154886434741	5.37418453936239	7.69300387851684e-08	1.26240176754059e-05
LOC110865275	4.77465480621773	-1.08176746215145	0.201482049893676	-5.36905130120677	7.9151903768133e-08	1.2844301895174e-05
LOC110909045	2113.99310671296	1.15307694120959	0.214803648881138	5.36805099548217	7.95920515797169e-08	1.28680669664713e-05
LOC110918303	35.0337190932419	-1.06615834531472	0.19889726215957	-5.36034701402461	8.30622427210194e-08	1.33307293134753e-05
LOC110942209	644.033253953621	1.71730079516993	0.320412498623526	5.35965607629964	8.33805321654763e-08	1.33329731251758e-05
LOC110894667	411.05262904878	1.51154750535159	0.282715072248442	5.34654022274158	8.9651365278566e-08	1.41380752016599e-05
LOC110889978	10.4952356315737	1.77995512281519	0.333053884689427	5.34434577898709	9.07441977242713e-08	1.41995224253258e-05
LOC110934266	107.488575295935	2.76279898513366	0.518029060213057	5.33328957259148	9.64493183638796e-08	1.50336025134905e-05
LOC110879304	243.245462805762	1.98609164909405	0.37285809337418	5.32666900460952	1.0003020637586e-07	1.54866553432931e-05
