gene_id	module_number	module_color	gene_name	subfamily	chromosome	protein_ids	kME_23	kME_2	kME_6	kME_20	kME_25	kME_17	kME_8	kME_21	kME_13	kME_5	kME_11	kME_7	kME_12	kME_3	kME_16	kME_14	kME_10	kME_19	kME_9	kME_0	kME_24	kME_26	kME_15	kME_22	kME_4	kME_1	kME_18	drought.GS_drought	drought.GS_pval_drought	cold.GS_cold	cold.GS_pval_cold	salt.GS_salt	salt.GS_pval_salt	control.GS_control	control.GS_pval_control	heat.GS_heat	heat.GS_pval_heat
LOC110880175	1	turquoise	aquaporin TIP2-1	TIP	Ha16	XP_021984447.2	-0.160125678756931	-0.564384822402982	-0.105321502738645	-0.097063223789727	-0.683953463320463	0.624103891476607	0.494130693132153	0.389357923267083	0.0688195975802532	0.0701194494657575	0.432196393153641	-0.41859090712541	-0.803210425142204	-0.145329062703794	-0.431736139008248	-0.376605445623306	-0.105415604338165	0.486755585269609	-0.761607194675872	-0.580868962911428	-0.152912798278897	0.302778887530518	-0.0589321827790894	0.0998646277771468	0.492798597052527	0.733461494706491	0.489030966884272	0.704276786784966	3.95454995780049e-07	-0.0027438919989275	0.98659328480059	-0.49425862686075	0.00118862969272595	-0.39615855270791	0.011387980289952	-0.0617006497230485	0.70527034688271
LOC110916097	0	grey	probable aquaporin TIP-type	TIP	Ha16	XP_022016546.1	-0.189874124587797	-0.389621918937111	-0.181999055091977	0.237954466440833	0.19084349810794	0.0530716824058513	0.127451876888903	-0.0995097713374042	0.4037229882631	-0.17505476737024	-0.0371486616855579	-0.200872365058905	-0.0571982647189123	0.141357650216497	0.0227269212259921	0.122010349084337	0.491061301188152	0.426981407952308	-0.117863199023094	-0.347197439911753	-0.180180655432563	-0.189379966676856	0.278400830825972	0.346528104206246	0.348411600223029	0.249311325859527	0.624682227483398	0.31417272938376	0.0483472189196612	-0.187873083304647	0.24567911683582	-0.445740032408185	0.00394483504295089	0.272885921278602	0.0884449174388851	0.00620270609132318	0.969699070791074
LOC110937771	0	grey	aquaporin TIP3-1	TIP	Ha16	XP_022035921.1	-0.13433476805599	-0.496494572688273	-0.399206975938239	-0.0999681933339159	-0.324687283599168	0.113483614489614	-0.135540042385155	-0.205385037876616	-0.302391967919745	-0.3620679442295	-0.0132268652457468	-0.0100234689644145	-0.160294900090479	0.342103406293073	0.150599371070519	-0.138809713729754	0.192815916146569	0.48869884604239	-0.290792823481944	-0.41556739937543	0.143757980218468	0.123202300854572	0.130837602438271	0.131706233936414	0.516592020274962	0.376406761803555	0.383623417143808	0.145913730174889	0.368973518460888	-0.190139435683155	0.23992560643472	-0.153589544334708	0.344039749093397	-0.320206241203294	0.0439751070724428	0.260085882923704	0.105061003781011
LOC110923014	0	grey	aquaporin PIP1-3	PIP	Ha17	XP_022022901.1	-0.213355878947007	-0.0054376578537272	0.0073200171457175	0.190468146097043	-0.131823021346885	0.225245484281036	-0.113194844442628	0.414365310468019	-0.442096651801588	-0.317752825693181	-0.413193299332649	0.453787583631841	0.0397917466843317	0.214872633806769	0.144711042172223	0.00593936152175304	0.145503775928893	0.200061801359049	-0.11431850296585	-0.107847514977591	-0.315503784295123	-0.357458252586918	0.0246732956807309	0.0226375931144634	-0.0527554337059749	-0.11143669695486	-0.159279470472768	-0.123744772195269	0.446809734728042	0.136748419334095	0.400117779381243	0.113929072822941	0.48393580980911	-0.600640824438733	4.17376169749677e-05	0.280100192637626	0.0800205957477769
LOC110926365	0	grey	probable aquaporin NIP5-1	NIP	Ha17	XP_022025807.1	-0.404817905989052	-0.209465680227321	-0.242746085356882	0.158001311670294	0.243326447838077	-0.319989369796729	-0.267791024040271	-0.053527857953801	-0.0902871937084631	-0.376000777100764	-0.446235092114603	0.171264515426365	0.315952858318748	0.281952731288617	0.463251026786758	0.0150948004588155	0.449580492147301	0.173294629680814	0.329790741626596	0.067027479652863	-0.147622284655512	-0.406630410398704	0.591779403695356	0.456722735266797	0.166962599715902	-0.0313233396114035	0.250479262513924	-0.0294746752191101	0.856726995353924	-0.14372634992308	0.376271515797104	0.172573336788832	0.286941786161717	-0.117129714997571	0.471656666472016	0.0343756325164435	0.833216097704507
LOC110921506	0	grey	probable aquaporin NIP5-1	NIP	Ha17	XP_022021536.1	-0.0120343306743309	-0.0415638253828813	0.05191264318369	0.172575252337624	0.364380612213071	-0.308646431111414	-0.0564782748058644	-0.111654025007994	0.136016676191702	-0.0561672643019391	-0.24283180760894	0.0211130014463469	0.224511464218775	0.0572066763999855	0.242588295100103	-0.200614540476243	0.0104554488816467	-0.138950706048039	0.367556766548582	0.175595154632212	-0.213885603036566	-0.37470872201754	0.478304377555814	0.0894520349714448	-0.0238396024802278	-0.0570290508489559	0.216055662828289	0.0600364933256468	0.712876250069653	0.113790334944543	0.484471808400332	0.133567840891322	0.411269808969129	0.160942364528522	0.321149482605678	-0.311131269356696	0.050680397771815
LOC110925968	1	turquoise	aquaporin PIP2-7	PIP	Ha17	XP_022025446.1	-0.0169503509443954	-0.410829375316483	-0.0173984296509579	0.030273073887601	-0.695053808293668	0.793552091612465	0.428136239534723	0.424779900842764	-0.0296872965662764	-0.0674306776937946	0.248569874315405	-0.0931588888263969	-0.682013095951613	0.027066825439883	-0.445364443134974	-0.14999789421033	-0.0525367692865437	0.555868547740286	-0.899640410714957	-0.700984702449075	-0.21451905709251	0.140223326317174	-0.384463091469289	-0.157572492524759	0.339007323631393	0.475232516499832	0.237241426097879	0.464923876943268	0.00250609046800875	0.123430306659618	0.447974467389474	-0.565461307018292	0.00014348570144207	-0.490012347131068	0.00132960621214913	0.203163993812206	0.20863098343619
LOC110923973	0	grey	aquaporin NIP2-2	NIP	Ha17	XP_022023717.1	-0.26272310431678	-0.150102413650402	-0.206834752829335	-0.28690568948538	-0.0842180392261535	-0.39591556482983	-0.121242962635497	-0.144717857759762	-0.177475792825225	0.0928311714544648	0.13676453990484	-0.291019313007884	-0.0553460850990042	-0.168333469642213	0.193747313683166	-0.343653241823413	-0.113288962058367	-0.193844721661768	0.341515702811232	0.331679369099561	0.239022439255045	0.318739256062639	0.532821747822162	0.378947487618687	0.179689903458151	0.297910040013211	0.217643431573028	0.0613103872299455	0.707051508584135	-0.106772223128641	0.511983659576834	0.444154782312575	0.00409086401530497	-0.106772223128641	0.511983659576834	-0.290451848807266	0.0690415820762402
LOC110884547	1	turquoise	aquaporin NIP2-1	NIP	Ha17	XP_021987957.1	-0.382529236905691	-0.402040621295669	-0.228232790780107	-0.401843896662595	-0.340626836826732	-0.232383502472703	0.185102603200448	0.0320158672148102	0.205486169942082	0.229794122890363	0.430354439312477	-0.58488879787303	-0.437419140387637	-0.308836446294543	-0.0696821786310133	-0.524973062937118	-0.20114887218884	-0.059592031503931	0.0636304510365493	0.136873905969586	0.0304892217819331	0.317278779381161	0.577120218939473	0.437155627257552	0.362793703962333	0.663846296504068	0.553201293823813	0.503000037934008	0.000939404490014546	-0.248058655485789	0.122746766119056	0.191814495604784	0.235732244373864	-0.108306728835029	0.505902159734024	-0.432789293445689	0.00528268787450586
LOC110884546	0	grey	aquaporin NIP2-2	NIP	Ha17	XP_021987955.1	-0.232286962662823	-0.0632937235181098	0.0579432278357934	-0.211695761267985	-0.224184685998379	-0.00099760559780532	0.399598988810332	0.304458409719979	0.428671109413525	0.476494959882871	0.542439499308304	-0.550184473520079	-0.473607533577413	-0.527953751228003	-0.411964797813765	-0.0897512503904431	-0.126171526808961	-0.109000554784989	-0.0266919230560185	0.118756677136063	-0.147506253210211	0.272589859849705	0.168889040926827	0.282510686983914	0.0160649000323706	0.428499393988979	0.423878125109193	0.347580003615412	0.0279770191167426	-0.159272458098386	0.326262320628485	-0.0151719690060406	0.925968353642932	0.116544125743976	0.473890855858278	-0.293855217943113	0.0657037894274826
